Total Words are: 4331
----------------------------------------------
Word            	Freq.	Probability
sported         	1	0.0002308936
important       	1	0.0002308936
track           	1	0.0002308936
brotherhood     	1	0.0002308936
lokrum          	1	0.0002308936
statementsarticles	1	0.0002308936
titillating     	1	0.0002308936
tanner          	1	0.0002308936
huskie          	1	0.0002308936
websites        	1	0.0002308936
passed          	1	0.0002308936
resembles       	1	0.0002308936
apparel         	1	0.0002308936
ali             	1	0.0002308936
caused          	1	0.0002308936
lack            	1	0.0002308936
disc            	1	0.0002308936
413th           	1	0.0002308936
manoel          	1	0.0002308936
religious       	1	0.0002308936
jerome          	1	0.0002308936
accountlog      	1	0.0002308936
taxicab         	1	0.0002308936
saintfield      	1	0.0002308936
1080i           	1	0.0002308936
nines           	1	0.0002308936
misses          	1	0.0002308936
removal         	1	0.0002308936
undercover      	1	0.0002308936
foster          	1	0.0002308936
siblings        	1	0.0002308936
englishsloveninaslovenina	1	0.0002308936
recasts         	1	0.0002308936
sigur           	1	0.0002308936
far             	1	0.0002308936
hitchhiker      	1	0.0002308936
wgeditsubmitbuttonlabelpublish	1	0.0002308936
robes           	1	0.0002308936
hughes          	1	0.0002308936
aware           	1	0.0002308936
changesupload   	1	0.0002308936
harrenhal       	1	0.0002308936
cable           	1	0.0002308936
angus           	1	0.0002308936
towers          	1	0.0002308936
joined          	1	0.0002308936
lisa            	1	0.0002308936
programme       	1	0.0002308936
entourage       	1	0.0002308936
195             	1	0.0002308936
194             	1	0.0002308936
196             	1	0.0002308936
191             	1	0.0002308936
190             	1	0.0002308936
past            	1	0.0002308936
indonesiaslenskaitalianobasa	1	0.0002308936
coverage        	1	0.0002308936
befriends       	1	0.0002308936
casual          	1	0.0002308936
90s             	1	0.0002308936
explicitness    	1	0.0002308936
brief           	1	0.0002308936
kate            	1	0.0002308936
tanya           	1	0.0002308936
x               	1	0.0002308936
leftovers       	1	0.0002308936
learned         	1	0.0002308936
linkpage        	1	0.0002308936
racing          	1	0.0002308936
contrast        	1	0.0002308936
swans           	1	0.0002308936
amy             	1	0.0002308936
mull            	1	0.0002308936
tags            	1	0.0002308936
republished     	1	0.0002308936
portrays        	1	0.0002308936
resulted        	1	0.0002308936
combating       	1	0.0002308936
tracks          	1	0.0002308936
oldid           	1	0.0002308936
essaouira       	1	0.0002308936
legend          	1	0.0002308936
fantasies       	1	0.0002308936
longstanding    	1	0.0002308936
disclaimers     	1	0.0002308936
allows          	1	0.0002308936
brutal          	1	0.0002308936
246             	1	0.0002308936
breakdown       	1	0.0002308936
rory            	1	0.0002308936
cookie          	1	0.0002308936
narrow          	1	0.0002308936
funko           	1	0.0002308936
via             	1	0.0002308936
vik             	1	0.0002308936
2000s           	1	0.0002308936
toys            	1	0.0002308936
globes          	1	0.0002308936
dreamsongs      	1	0.0002308936
enlightened     	1	0.0002308936
snierson        	1	0.0002308936
conventional    	1	0.0002308936
eye             	1	0.0002308936
takes           	1	0.0002308936
levine          	1	0.0002308936
intense         	1	0.0002308936
oak             	1	0.0002308936
strauss         	1	0.0002308936
belloni         	1	0.0002308936
refs            	1	0.0002308936
minor           	1	0.0002308936
handsomely      	1	0.0002308936
sorcery         	1	0.0002308936
mixtape         	1	0.0002308936
domination      	1	0.0002308936
gentleman       	1	0.0002308936
broke           	1	0.0002308936
particular      	1	0.0002308936
commander       	1	0.0002308936
cult            	1	0.0002308936
waxes           	1	0.0002308936
glad            	1	0.0002308936
town            	1	0.0002308936
keeping         	1	0.0002308936
organization    	1	0.0002308936
science         	1	0.0002308936
der             	1	0.0002308936
offended        	1	0.0002308936
pressing        	1	0.0002308936
del             	1	0.0002308936
sent            	1	0.0002308936
liman           	1	0.0002308936
mockingbird     	1	0.0002308936
dec             	1	0.0002308936
beautiful       	1	0.0002308936
compare         	1	0.0002308936
stated          	1	0.0002308936
abandonment     	1	0.0002308936
mcqueen         	1	0.0002308936
sharp           	1	0.0002308936
scar            	1	0.0002308936
dress           	1	0.0002308936
biography       	1	0.0002308936
mainstream      	1	0.0002308936
https           	1	0.0002308936
hugh            	1	0.0002308936
dismissed       	1	0.0002308936
maps            	1	0.0002308936
movements       	1	0.0002308936
snead           	1	0.0002308936
2017use         	1	0.0002308936
272             	1	0.0002308936
screenwriters   	1	0.0002308936
reflect         	1	0.0002308936
sagagame        	1	0.0002308936
justin          	1	0.0002308936
replete         	1	0.0002308936
imagery         	1	0.0002308936
resemble        	1	0.0002308936
assign          	1	0.0002308936
broadcasting    	1	0.0002308936
threatens       	1	0.0002308936
crafty          	1	0.0002308936
geeksugar       	1	0.0002308936
help            	1	0.0002308936
almodovar       	1	0.0002308936
developed       	1	0.0002308936
emmanuel        	1	0.0002308936
trade           	1	0.0002308936
skinning        	1	0.0002308936
attitude        	1	0.0002308936
scots           	1	0.0002308936
signs           	1	0.0002308936
avenue          	1	0.0002308936
pippi           	1	0.0002308936
isaac           	1	0.0002308936
eunuch          	1	0.0002308936
ally            	1	0.0002308936
dolls           	1	0.0002308936
strongmen       	1	0.0002308936
ceo             	1	0.0002308936
subtitled       	1	0.0002308936
hunter          	1	0.0002308936
0bhc5ha         	1	0.0002308936
bogost          	1	0.0002308936
huskies         	1	0.0002308936
karmali         	1	0.0002308936
perkins         	1	0.0002308936
mystery         	1	0.0002308936
hooton          	1	0.0002308936
robbie          	1	0.0002308936
sundays         	1	0.0002308936
always          	1	0.0002308936
aftershow       	1	0.0002308936
twelfth         	1	0.0002308936
piotrowski      	1	0.0002308936
wgseparatortransformtable	1	0.0002308936
positions       	1	0.0002308936
fairy           	1	0.0002308936
trailer         	1	0.0002308936
referred        	1	0.0002308936
brunette        	1	0.0002308936
179             	1	0.0002308936
expensivefunctioncount	1	0.0002308936
generation      	1	0.0002308936
idea            	1	0.0002308936
clockwork       	1	0.0002308936
momoa           	1	0.0002308936
expect          	1	0.0002308936
fist            	1	0.0002308936
todd            	1	0.0002308936
beyond          	1	0.0002308936
comic           	1	0.0002308936
arguments       	1	0.0002308936
wondered        	1	0.0002308936
outpacing       	1	0.0002308936
publish         	1	0.0002308936
research        	1	0.0002308936
wolverine       	1	0.0002308936
acting          	1	0.0002308936
health          	1	0.0002308936
lannisters      	1	0.0002308936
print           	1	0.0002308936
plotting        	1	0.0002308936
lifestories     	1	0.0002308936
dunk            	1	0.0002308936
sbs             	1	0.0002308936
effekte         	1	0.0002308936
timeline        	1	0.0002308936
asc             	1	0.0002308936
mobile          	1	0.0002308936
generate        	1	0.0002308936
definition      	1	0.0002308936
owners          	1	0.0002308936
misogyny        	1	0.0002308936
retained        	1	0.0002308936
service         	1	0.0002308936
fantastical     	1	0.0002308936
idato           	1	0.0002308936
w               	1	0.0002308936
711th           	1	0.0002308936
centralauth     	1	0.0002308936
referencetooltips	1	0.0002308936
azrbaycanca     	1	0.0002308936
distasteful     	1	0.0002308936
reflected       	1	0.0002308936
targetloader    	1	0.0002308936
traveled        	1	0.0002308936
bernadette      	1	0.0002308936
storyteller     	1	0.0002308936
heights         	1	0.0002308936
wgpopupsconflictswithnavpopupgadget	1	0.0002308936
introduction    	1	0.0002308936
divorce         	1	0.0002308936
moderately      	1	0.0002308936
182             	1	0.0002308936
paint           	1	0.0002308936
180             	1	0.0002308936
181             	1	0.0002308936
186             	1	0.0002308936
187             	1	0.0002308936
185             	1	0.0002308936
188             	1	0.0002308936
wgcentralnoticecategoriesusinglegacy	1	0.0002308936
shifted         	1	0.0002308936
hfabrekkuheii   	1	0.0002308936
option          	1	0.0002308936
park            	1	0.0002308936
druon           	1	0.0002308936
focusing        	1	0.0002308936
surprising      	1	0.0002308936
licensed        	1	0.0002308936
gilbert         	1	0.0002308936
portalrecent    	1	0.0002308936
apprentice      	1	0.0002308936
performers      	1	0.0002308936
dothrak         	1	0.0002308936
genesis         	1	0.0002308936
determined      	1	0.0002308936
marriage        	1	0.0002308936
supposed        	1	0.0002308936
nathalie        	1	0.0002308936
remembers       	1	0.0002308936
afrikaansakanalemannischaragonsasturianuavae	1	0.0002308936
risky           	1	0.0002308936
nikolaj         	1	0.0002308936
appelo          	1	0.0002308936
storytelling    	1	0.0002308936
substantial     	1	0.0002308936
bookdownload    	1	0.0002308936
lie             	1	0.0002308936
shakman         	1	0.0002308936
built           	1	0.0002308936
lib             	1	0.0002308936
essentially     	1	0.0002308936
self            	1	0.0002308936
cave            	1	0.0002308936
wgusergroups    	1	0.0002308936
lit             	1	0.0002308936
without         	1	0.0002308936
analogy         	1	0.0002308936
commentary      	1	0.0002308936
judas           	1	0.0002308936
kamen           	1	0.0002308936
godfather       	1	0.0002308936
screenings      	1	0.0002308936
entityaccesscount	1	0.0002308936
minahan         	1	0.0002308936
75              	1	0.0002308936
74              	1	0.0002308936
prestige        	1	0.0002308936
extremely       	1	0.0002308936
screenwriter    	1	0.0002308936
79              	1	0.0002308936
78              	1	0.0002308936
salary          	1	0.0002308936
deviations      	1	0.0002308936
wgisprobablyeditable	1	0.0002308936
spends          	1	0.0002308936
cinemablend     	1	0.0002308936
barraclough     	1	0.0002308936
traditional     	1	0.0002308936
recasting       	1	0.0002308936
pennant         	1	0.0002308936
axelrod         	1	0.0002308936
joining         	1	0.0002308936
heavily         	1	0.0002308936
moroccan        	1	0.0002308936
215             	1	0.0002308936
crayon          	1	0.0002308936
shares          	1	0.0002308936
defender        	1	0.0002308936
find            	1	0.0002308936
impact          	1	0.0002308936
reminiscent     	1	0.0002308936
justice         	1	0.0002308936
memusage        	1	0.0002308936
comparison      	1	0.0002308936
factor          	1	0.0002308936
merged          	1	0.0002308936
hip             	1	0.0002308936
publicity       	1	0.0002308936
paperweight     	1	0.0002308936
2017articles    	1	0.0002308936
luke            	1	0.0002308936
brink           	1	0.0002308936
feels           	1	0.0002308936
interviews      	1	0.0002308936
218             	1	0.0002308936
him             	1	0.0002308936
alexander       	1	0.0002308936
dormer          	1	0.0002308936
boost           	1	0.0002308936
latex           	1	0.0002308936
orcs            	1	0.0002308936
doubled         	1	0.0002308936
lackersteen     	1	0.0002308936
creates         	1	0.0002308936
tourney         	1	0.0002308936
maurice         	1	0.0002308936
eastwatch       	1	0.0002308936
mind            	1	0.0002308936
sea             	1	0.0002308936
laurel          	1	0.0002308936
bobblehead      	1	0.0002308936
paul            	1	0.0002308936
268             	1	0.0002308936
pagecontentsfeatured	1	0.0002308936
matter          	1	0.0002308936
century         	1	0.0002308936
wgcanonicalnamespace	1	0.0002308936
probably        	1	0.0002308936
viewership      	1	0.0002308936
singled         	1	0.0002308936
wgulscurrentautonym	1	0.0002308936
girona          	1	0.0002308936
wlaschiha       	1	0.0002308936
outfit          	1	0.0002308936
vanishing       	1	0.0002308936
leo             	1	0.0002308936
license         	1	0.0002308936
restaurant      	1	0.0002308936
maegyr          	1	0.0002308936
harpy           	1	0.0002308936
wgarticleid     	1	0.0002308936
retinue         	1	0.0002308936
let             	1	0.0002308936
worldcat        	1	0.0002308936
load            	1	0.0002308936
televisionhidden	1	0.0002308936
liked           	1	0.0002308936
monty           	1	0.0002308936
kilometers      	1	0.0002308936
harbour         	1	0.0002308936
dimensional     	1	0.0002308936
deceit          	1	0.0002308936
dances          	1	0.0002308936
commonprint     	1	0.0002308936
throughout      	1	0.0002308936
oathbreaker     	1	0.0002308936
platinum        	1	0.0002308936
startling       	1	0.0002308936
consuming       	1	0.0002308936
described       	1	0.0002308936
288             	1	0.0002308936
dwerja          	1	0.0002308936
due             	1	0.0002308936
strategy        	1	0.0002308936
hitting         	1	0.0002308936
whom            	1	0.0002308936
secret          	1	0.0002308936
portraits       	1	0.0002308936
screener        	1	0.0002308936
meeting         	1	0.0002308936
empty           	1	0.0002308936
sanders         	1	0.0002308936
dialogue        	1	0.0002308936
reigns          	1	0.0002308936
01              	1	0.0002308936
buck            	1	0.0002308936
orchestral      	1	0.0002308936
miscellaneous   	1	0.0002308936
cultureenglish  	1	0.0002308936
sarabande       	1	0.0002308936
storylines      	1	0.0002308936
else            	1	0.0002308936
fund            	1	0.0002308936
lives           	1	0.0002308936
demand          	1	0.0002308936
despite         	1	0.0002308936
revenge         	1	0.0002308936
likened         	1	0.0002308936
pierce          	1	0.0002308936
look            	1	0.0002308936
raw             	1	0.0002308936
westworld       	1	0.0002308936
sesame          	1	0.0002308936
pressed         	1	0.0002308936
286             	1	0.0002308936
wgusername      	1	0.0002308936
fernandez       	1	0.0002308936
manner          	1	0.0002308936
postexpand      	1	0.0002308936
detailed        	1	0.0002308936
templeton       	1	0.0002308936
incredible      	1	0.0002308936
titanic         	1	0.0002308936
rio             	1	0.0002308936
reads           	1	0.0002308936
esque           	1	0.0002308936
alliances       	1	0.0002308936
nielsen         	1	0.0002308936
eliana          	1	0.0002308936
funny           	1	0.0002308936
communal        	1	0.0002308936
aged            	1	0.0002308936
mylod           	1	0.0002308936
suzannah        	1	0.0002308936
shorter         	1	0.0002308936
muscle          	1	0.0002308936
carnivle        	1	0.0002308936
composition     	1	0.0002308936
higher          	1	0.0002308936
televisionmagic 	1	0.0002308936
896             	1	0.0002308936
1990s           	1	0.0002308936
husbands        	1	0.0002308936
1968            	1	0.0002308936
climb           	1	0.0002308936
recent          	1	0.0002308936
barry           	1	0.0002308936
database        	1	0.0002308936
gollancz        	1	0.0002308936
sacco           	1	0.0002308936
increases       	1	0.0002308936
analysis        	1	0.0002308936
unlicensed      	1	0.0002308936
synopsis        	1	0.0002308936
chronicles      	1	0.0002308936
crispin         	1	0.0002308936
kelly           	1	0.0002308936
267             	1	0.0002308936
reftoolbar      	1	0.0002308936
stating         	1	0.0002308936
martell         	1	0.0002308936
flaming         	1	0.0002308936
watercutter     	1	0.0002308936
knocks          	1	0.0002308936
4th             	1	0.0002308936
reviewed        	1	0.0002308936
shape           	1	0.0002308936
ousting         	1	0.0002308936
1962            	1	0.0002308936
credentials     	1	0.0002308936
pryce           	1	0.0002308936
heterosexual    	1	0.0002308936
continent       	1	0.0002308936
profitable      	1	0.0002308936
auditions       	1	0.0002308936
americas        	1	0.0002308936
hated           	1	0.0002308936
alternate       	1	0.0002308936
1dqfd7l         	1	0.0002308936
parents         	1	0.0002308936
cash            	1	0.0002308936
towerofthehand  	1	0.0002308936
remaining       	1	0.0002308936
greenlight      	1	0.0002308936
cheryl          	1	0.0002308936
vaughn          	1	0.0002308936
showing         	1	0.0002308936
wgpagecontentlanguage	1	0.0002308936
sharers         	1	0.0002308936
biz             	1	0.0002308936
eric            	1	0.0002308936
doorways        	1	0.0002308936
wings           	1	0.0002308936
overthrown      	1	0.0002308936
incidental      	1	0.0002308936
beanstalk       	1	0.0002308936
comingin        	1	0.0002308936
sketch          	1	0.0002308936
absolutely      	1	0.0002308936
spring          	1	0.0002308936
creation        	1	0.0002308936
towards         	1	0.0002308936
speculation     	1	0.0002308936
mirror          	1	0.0002308936
curious         	1	0.0002308936
ourselves       	1	0.0002308936
electric        	1	0.0002308936
saddam          	1	0.0002308936
jewelry         	1	0.0002308936
renly           	1	0.0002308936
decision        	1	0.0002308936
pros            	1	0.0002308936
gateway         	1	0.0002308936
jokingly        	1	0.0002308936
rivers          	1	0.0002308936
cillizza        	1	0.0002308936
either          	1	0.0002308936
cgi             	1	0.0002308936
genzlinger      	1	0.0002308936
pantozzi        	1	0.0002308936
chart           	1	0.0002308936
huisman         	1	0.0002308936
mcadam          	1	0.0002308936
santa           	1	0.0002308936
carol           	1	0.0002308936
wgcanonicalspecialpagename	1	0.0002308936
vivid           	1	0.0002308936
hidden          	1	0.0002308936
snoop           	1	0.0002308936
completing      	1	0.0002308936
bestseller      	1	0.0002308936
range           	1	0.0002308936
hired           	1	0.0002308936
waldau          	1	0.0002308936
sysop           	1	0.0002308936
32m             	1	0.0002308936
intalkcontributionscreate	1	0.0002308936
credible        	1	0.0002308936
incoherence     	1	0.0002308936
framed          	1	0.0002308936
currency        	1	0.0002308936
suomisvenskataqbaylittrke	1	0.0002308936
steven          	1	0.0002308936
sports          	1	0.0002308936
sunsets         	1	0.0002308936
prosthetic      	1	0.0002308936
insider         	1	0.0002308936
doll            	1	0.0002308936
question        	1	0.0002308936
calautti        	1	0.0002308936
televisionpeabody	1	0.0002308936
milne           	1	0.0002308936
forward         	1	0.0002308936
translate       	1	0.0002308936
mountains       	1	0.0002308936
himself         	1	0.0002308936
atlantis        	1	0.0002308936
byzantine       	1	0.0002308936
poster          	1	0.0002308936
relaxed         	1	0.0002308936
142             	1	0.0002308936
tonga           	1	0.0002308936
dula            	1	0.0002308936
boys            	1	0.0002308936
cairncastle     	1	0.0002308936
don             	1	0.0002308936
bosanskibrezhonegcatalcebuanoetinachavacano	1	0.0002308936
115             	1	0.0002308936
intertwine      	1	0.0002308936
a11y            	1	0.0002308936
growth          	1	0.0002308936
apiece          	1	0.0002308936
export          	1	0.0002308936
z               	1	0.0002308936
shes            	1	0.0002308936
cosmo           	1	0.0002308936
soars           	1	0.0002308936
likewise        	1	0.0002308936
fashionista     	1	0.0002308936
doesn           	1	0.0002308936
coordinator     	1	0.0002308936
veswitched      	1	0.0002308936
curb            	1	0.0002308936
parsed          	1	0.0002308936
rainbow         	1	0.0002308936
nightflyers     	1	0.0002308936
crypt           	1	0.0002308936
edwards         	1	0.0002308936
rewriting       	1	0.0002308936
kirk            	1	0.0002308936
hideprefix      	1	0.0002308936
mathilda        	1	0.0002308936
happens         	1	0.0002308936
users           	1	0.0002308936
wgrelevantpageisprobablyeditable	1	0.0002308936
kansas          	1	0.0002308936
nerdist         	1	0.0002308936
breasts         	1	0.0002308936
frances         	1	0.0002308936
csrftoken       	1	0.0002308936
gower           	1	0.0002308936
bases           	1	0.0002308936
skein           	1	0.0002308936
wgcentralnoticecookiestodelete	1	0.0002308936
informationwikidata	1	0.0002308936
teaser          	1	0.0002308936
leak            	1	0.0002308936
requires        	1	0.0002308936
fahey           	1	0.0002308936
varsavsky       	1	0.0002308936
katz            	1	0.0002308936
jason           	1	0.0002308936
issued          	1	0.0002308936
shabana         	1	0.0002308936
illustrated     	1	0.0002308936
renown          	1	0.0002308936
fugitive        	1	0.0002308936
wgisredirect    	1	0.0002308936
denham          	1	0.0002308936
peanut          	1	0.0002308936
wizard          	1	0.0002308936
olenna          	1	0.0002308936
millennium      	1	0.0002308936
wikimediaevents 	1	0.0002308936
autostart       	1	0.0002308936
stable          	1	0.0002308936
visualizing     	1	0.0002308936
resources       	1	0.0002308936
sniper          	1	0.0002308936
stabbings       	1	0.0002308936
random          	1	0.0002308936
organizations   	1	0.0002308936
continues       	1	0.0002308936
simulcast       	1	0.0002308936
sar             	1	0.0002308936
manipulated     	1	0.0002308936
continued       	1	0.0002308936
helgeland       	1	0.0002308936
bryant          	1	0.0002308936
entire          	1	0.0002308936
recreation      	1	0.0002308936
shock           	1	0.0002308936
eve             	1	0.0002308936
spymaster       	1	0.0002308936
borys           	1	0.0002308936
epstein         	1	0.0002308936
wikibase        	1	0.0002308936
protect         	1	0.0002308936
1982            	1	0.0002308936
carly           	1	0.0002308936
wgrelevantpagename	1	0.0002308936
jump            	1	0.0002308936
traveling       	1	0.0002308936
picked          	1	0.0002308936
concludes       	1	0.0002308936
2million        	1	0.0002308936
littlehead      	1	0.0002308936
index           	1	0.0002308936
ppvisitednodes  	1	0.0002308936
evokes          	1	0.0002308936
boulaziz        	1	0.0002308936
anton           	1	0.0002308936
caffeine        	1	0.0002308936
vampire         	1	0.0002308936
enjoyed         	1	0.0002308936
consistently    	1	0.0002308936
tournaments     	1	0.0002308936
bird            	1	0.0002308936
vitwinarayzazakiemaitka	1	0.0002308936
labyrinth       	1	0.0002308936
contentcurrent  	1	0.0002308936
focuses         	1	0.0002308936
led             	1	0.0002308936
lee             	1	0.0002308936
meandering      	1	0.0002308936
commercial      	1	0.0002308936
bewkes          	1	0.0002308936
rapes           	1	0.0002308936
youngest        	1	0.0002308936
growing         	1	0.0002308936
gillen          	1	0.0002308936
focused         	1	0.0002308936
invented        	1	0.0002308936
kotaku          	1	0.0002308936
extreme         	1	0.0002308936
seriesincest    	1	0.0002308936
wgcentralauthmobiledomain	1	0.0002308936
brescia         	1	0.0002308936
menu            	1	0.0002308936
antecedents     	1	0.0002308936
koink           	1	0.0002308936
makes           	1	0.0002308936
honor           	1	0.0002308936
wig             	1	0.0002308936
eastbound       	1	0.0002308936
lords           	1	0.0002308936
apr             	1	0.0002308936
dedicated       	1	0.0002308936
michiel         	1	0.0002308936
duck            	1	0.0002308936
oval            	1	0.0002308936
criticizing     	1	0.0002308936
feb             	1	0.0002308936
mokku           	1	0.0002308936
gregor          	1	0.0002308936
hudson          	1	0.0002308936
seamless        	1	0.0002308936
guy             	1	0.0002308936
hidpi           	1	0.0002308936
westinghouse    	1	0.0002308936
sxsw            	1	0.0002308936
wgpopupsshouldsendmoduletouser	1	0.0002308936
cran            	1	0.0002308936
jonathan        	1	0.0002308936
novelstelevision	1	0.0002308936
sort            	1	0.0002308936
screeners       	1	0.0002308936
rich            	1	0.0002308936
src             	1	0.0002308936
sister          	1	0.0002308936
charming        	1	0.0002308936
carrying        	1	0.0002308936
arranging       	1	0.0002308936
ricasoli        	1	0.0002308936
harvest         	1	0.0002308936
iain            	1	0.0002308936
depiction       	1	0.0002308936
animals         	1	0.0002308936
f               	1	0.0002308936
averaged        	1	0.0002308936
anywhere        	1	0.0002308936
obvious         	1	0.0002308936
thin            	1	0.0002308936
praise          	1	0.0002308936
proof           	1	0.0002308936
control         	1	0.0002308936
wgcurrevisionid 	1	0.0002308936
something       	1	0.0002308936
152             	1	0.0002308936
lenore          	1	0.0002308936
native          	1	0.0002308936
slayer          	1	0.0002308936
andersen        	1	0.0002308936
spartacus       	1	0.0002308936
230             	1	0.0002308936
purpose         	1	0.0002308936
71st            	1	0.0002308936
forest          	1	0.0002308936
animal          	1	0.0002308936
oz              	1	0.0002308936
tension         	1	0.0002308936
buildings       	1	0.0002308936
rockford        	1	0.0002308936
stop            	1	0.0002308936
highs           	1	0.0002308936
wristwatch      	1	0.0002308936
series2010s     	1	0.0002308936
tier            	1	0.0002308936
ties            	1	0.0002308936
ambiguous       	1	0.0002308936
realized        	1	0.0002308936
dreadful        	1	0.0002308936
gumbel          	1	0.0002308936
chapman         	1	0.0002308936
pinchefsky      	1	0.0002308936
tyrells         	1	0.0002308936
allow           	1	0.0002308936
healthcare      	1	0.0002308936
addiction       	1	0.0002308936
quotations      	1	0.0002308936
holds           	1	0.0002308936
manufactured    	1	0.0002308936
showrunner      	1	0.0002308936
132             	1	0.0002308936
131             	1	0.0002308936
130             	1	0.0002308936
134             	1	0.0002308936
letters         	1	0.0002308936
139             	1	0.0002308936
138             	1	0.0002308936
helpabout       	1	0.0002308936
newsweek        	1	0.0002308936
boosts          	1	0.0002308936
mines           	1	0.0002308936
glen            	1	0.0002308936
1024427587      	1	0.0002308936
wgdigittransformtable	1	0.0002308936
lt              	1	0.0002308936
thieves         	1	0.0002308936
2019            	1	0.0002308936
sword           	1	0.0002308936
python          	1	0.0002308936
158             	1	0.0002308936
legendary       	1	0.0002308936
hands           	1	0.0002308936
thujvnetoting   	1	0.0002308936
subsidiaries    	1	0.0002308936
spinoffs        	1	0.0002308936
orange          	1	0.0002308936
gevers          	1	0.0002308936
arlene          	1	0.0002308936
mode            	1	0.0002308936
nojs            	1	0.0002308936
accompanied     	1	0.0002308936
stirling        	1	0.0002308936
joyce           	1	0.0002308936
hurdles         	1	0.0002308936
703             	1	0.0002308936
society         	1	0.0002308936
edittoken       	1	0.0002308936
remove          	1	0.0002308936
measure         	1	0.0002308936
category        	1	0.0002308936
articlesuse     	1	0.0002308936
announces       	1	0.0002308936
141             	1	0.0002308936
discs           	1	0.0002308936
rec             	1	0.0002308936
waters          	1	0.0002308936
frostfangs      	1	0.0002308936
model           	1	0.0002308936
shut            	1	0.0002308936
approached      	1	0.0002308936
tully           	1	0.0002308936
molly           	1	0.0002308936
undo            	1	0.0002308936
fourteen        	1	0.0002308936
frans           	1	0.0002308936
vatnajkull      	1	0.0002308936
jill            	1	0.0002308936
conservatives   	1	0.0002308936
conflicts       	1	0.0002308936
indicates       	1	0.0002308936
philip          	1	0.0002308936
business        	1	0.0002308936
defining        	1	0.0002308936
wgstablerevisionid	1	0.0002308936
river           	1	0.0002308936
elastic         	1	0.0002308936
concerns        	1	0.0002308936
conversation    	1	0.0002308936
184             	1	0.0002308936
davis           	1	0.0002308936
repeats         	1	0.0002308936
distinguish     	1	0.0002308936
hardhome        	1	0.0002308936
powerful        	1	0.0002308936
phil            	1	0.0002308936
mdina           	1	0.0002308936
reached         	1	0.0002308936
warships        	1	0.0002308936
fleshes         	1	0.0002308936
owning          	1	0.0002308936
fevre           	1	0.0002308936
fienberg        	1	0.0002308936
observer        	1	0.0002308936
start           	1	0.0002308936
lengthily       	1	0.0002308936
sep             	1	0.0002308936
system          	1	0.0002308936
avengers        	1	0.0002308936
pervasive       	1	0.0002308936
lot             	1	0.0002308936
academy         	1	0.0002308936
detail          	1	0.0002308936
varse           	1	0.0002308936
wgpageparsereport	1	0.0002308936
bieber          	1	0.0002308936
overwhelming    	1	0.0002308936
neck            	1	0.0002308936
templateargumentsize	1	0.0002308936
ironborn        	1	0.0002308936
submitted       	1	0.0002308936
tortured        	1	0.0002308936
providing       	1	0.0002308936
pagespermanent  	1	0.0002308936
gollum          	1	0.0002308936
winnersserial   	1	0.0002308936
andespeciallysexual	1	0.0002308936
wgmediaviewerenabledbydefault	1	0.0002308936
wakes           	1	0.0002308936
189             	1	0.0002308936
horrors         	1	0.0002308936
defending       	1	0.0002308936
pagelanguagecode	1	0.0002308936
viewed          	1	0.0002308936
cathouse        	1	0.0002308936
bastard         	1	0.0002308936
dishes          	1	0.0002308936
min             	1	0.0002308936
recap           	1	0.0002308936
mie             	1	0.0002308936
montgomery      	1	0.0002308936
issuing         	1	0.0002308936
alienating      	1	0.0002308936
linda           	1	0.0002308936
brand           	1	0.0002308936
worldwide       	1	0.0002308936
boris           	1	0.0002308936
pym             	1	0.0002308936
device          	1	0.0002308936
draws           	1	0.0002308936
mtv             	1	0.0002308936
enthusiastic    	1	0.0002308936
unsettling      	1	0.0002308936
nicholson       	1	0.0002308936
repeated        	1	0.0002308936
face            	1	0.0002308936
ballintoy       	1	0.0002308936
fowler          	1	0.0002308936
gain            	1	0.0002308936
runcie          	1	0.0002308936
kite            	1	0.0002308936
tolkien         	1	0.0002308936
agreed          	1	0.0002308936
anyway          	1	0.0002308936
angeleswitchcraft	1	0.0002308936
principals      	1	0.0002308936
brutalized      	1	0.0002308936
wgrevisionid    	1	0.0002308936
2017all         	1	0.0002308936
wuhl            	1	0.0002308936
should          	1	0.0002308936
jan             	1	0.0002308936
ambiguity       	1	0.0002308936
thousands       	1	0.0002308936
092             	1	0.0002308936
regularly       	1	0.0002308936
photography     	1	0.0002308936
120             	1	0.0002308936
123             	1	0.0002308936
124             	1	0.0002308936
125             	1	0.0002308936
127             	1	0.0002308936
trsteno         	1	0.0002308936
gray            	1	0.0002308936
sht             	1	0.0002308936
debutsamerican  	1	0.0002308936
cached          	1	0.0002308936
vying           	1	0.0002308936
137             	1	0.0002308936
spotted         	1	0.0002308936
skaftafell      	1	0.0002308936
constructing    	1	0.0002308936
acquired        	1	0.0002308936
omitting        	1	0.0002308936
19982010        	1	0.0002308936
desperate       	1	0.0002308936
peterson        	1	0.0002308936
dungeon         	1	0.0002308936
galaxy          	1	0.0002308936
televised       	1	0.0002308936
aspirations     	1	0.0002308936
caliban         	1	0.0002308936
finally         	1	0.0002308936
viper           	1	0.0002308936
routine         	1	0.0002308936
comparable      	1	0.0002308936
no2011110818    	1	0.0002308936
pumped          	1	0.0002308936
tourgasm        	1	0.0002308936
wondering       	1	0.0002308936
gunsmoke        	1	0.0002308936
police          	1	0.0002308936
swift           	1	0.0002308936
hits            	1	0.0002308936
money           	1	0.0002308936
