Total Words are: 1607
----------------------------------------------
Word            	Freq.	Probability
contemporary    	1	0.0006222775
merit           	1	0.0006222775
tonnage         	1	0.0006222775
aggressive      	1	0.0006222775
fifth           	1	0.0006222775
nadir           	1	0.0006222775
title           	1	0.0006222775
3               	1	0.0006222775
designated      	1	0.0006222775
declared        	1	0.0006222775
milling         	1	0.0006222775
severely        	1	0.0006222775
shikoh          	1	0.0006222775
mecca           	1	0.0006222775
subahsubah      	1	0.0006222775
afsharid        	1	0.0006222775
colours         	1	0.0006222775
behind          	1	0.0006222775
infrastructure  	1	0.0006222775
declinesince    	1	0.0006222775
sacked          	1	0.0006222775
reigns          	1	0.0006222775
armenian        	1	0.0006222775
1720            	1	0.0006222775
dated           	1	0.0006222775
zafar           	1	0.0006222775
expression      	1	0.0006222775
61              	1	0.0006222775
63              	1	0.0006222775
68              	1	0.0006222775
69              	1	0.0006222775
centralised     	1	0.0006222775
1580            	1	0.0006222775
recaptured      	1	0.0006222775
combined        	1	0.0006222775
sectors         	1	0.0006222775
offered         	1	0.0006222775
external        	1	0.0006222775
jute            	1	0.0006222775
developing      	1	0.0006222775
these           	1	0.0006222775
wealthiest      	1	0.0006222775
policies        	1	0.0006222775
sikhs           	1	0.0006222775
etymologycontemporaries	1	0.0006222775
characteristics 	1	0.0006222775
middle          	1	0.0006222775
technology      	1	0.0006222775
different       	1	0.0006222775
same            	1	0.0006222775
stepped         	1	0.0006222775
status          	1	0.0006222775
jeffrey         	1	0.0006222775
extended        	1	0.0006222775
closest         	1	0.0006222775
boosted         	1	0.0006222775
structurally    	1	0.0006222775
arose           	1	0.0006222775
without         	1	0.0006222775
consisted       	1	0.0006222775
pacified        	1	0.0006222775
godavari        	1	0.0006222775
afterwards      	1	0.0006222775
except          	1	0.0006222775
real            	1	0.0006222775
karnal          	1	0.0006222775
execution       	1	0.0006222775
furthered       	1	0.0006222775
clad            	1	0.0006222775
ceremonial      	1	0.0006222775
twelve          	1	0.0006222775
gross           	1	0.0006222775
colonial        	1	0.0006222775
recorded        	1	0.0006222775
extensively     	1	0.0006222775
biased          	1	0.0006222775
wheat           	1	0.0006222775
declinehistorians	1	0.0006222775
notably         	1	0.0006222775
leadership      	1	0.0006222775
nizamat         	1	0.0006222775
subdued         	1	0.0006222775
origins         	1	0.0006222775
greatly         	1	0.0006222775
empress         	1	0.0006222775
authorities     	1	0.0006222775
financial       	1	0.0006222775
1739            	1	0.0006222775
area            	1	0.0006222775
firman          	1	0.0006222775
750             	1	0.0006222775
1590            	1	0.0006222775
manufacturingup 	1	0.0006222775
1580s           	1	0.0006222775
oxen            	1	0.0006222775
cadastral       	1	0.0006222775
lifetime        	1	0.0006222775
5               	1	0.0006222775
preoccupation   	1	0.0006222775
brass           	1	0.0006222775
stocks          	1	0.0006222775
sugata          	1	0.0006222775
treason         	1	0.0006222775
overseas        	1	0.0006222775
original        	1	0.0006222775
caused          	1	0.0006222775
forged          	1	0.0006222775
causes          	1	0.0006222775
duplicated      	1	0.0006222775
shattered       	1	0.0006222775
immanuel        	1	0.0006222775
spirit          	1	0.0006222775
syncretic       	1	0.0006222775
far             	1	0.0006222775
anat            	1	0.0006222775
sank            	1	0.0006222775
historymain     	1	0.0006222775
pass            	1	0.0006222775
witnessed       	1	0.0006222775
brief           	1	0.0006222775
version         	1	0.0006222775
tribute         	1	0.0006222775
public          	1	0.0006222775
contrast        	1	0.0006222775
jats            	1	0.0006222775
directions      	1	0.0006222775
ahead           	1	0.0006222775
inspired        	1	0.0006222775
experience      	1	0.0006222775
bairam          	1	0.0006222775
africa          	1	0.0006222775
unbleached      	1	0.0006222775
horses          	1	0.0006222775
lowering        	1	0.0006222775
leonard         	1	0.0006222775
broke           	1	0.0006222775
include         	1	0.0006222775
propounded      	1	0.0006222775
neglected       	1	0.0006222775
pushed          	1	0.0006222775
sikh            	1	0.0006222775
influences      	1	0.0006222775
demographicssee 	1	0.0006222775
tried           	1	0.0006222775
cults           	1	0.0006222775
insofar         	1	0.0006222775
agricultureindian	1	0.0006222775
hyderabad       	1	0.0006222775
developed       	1	0.0006222775
held            	1	0.0006222775
attitude        	1	0.0006222775
signs           	1	0.0006222775
existence       	1	0.0006222775
26              	1	0.0006222775
27              	1	0.0006222775
territorial     	1	0.0006222775
return          	1	0.0006222775
entire          	1	0.0006222775
demographics    	1	0.0006222775
reflected       	1	0.0006222775
asserting       	1	0.0006222775
multan          	1	0.0006222775
intervene       	1	0.0006222775
england         	1	0.0006222775
bengalruins     	1	0.0006222775
bairoch         	1	0.0006222775
try             	1	0.0006222775
7               	1	0.0006222775
paradise        	1	0.0006222775
risen           	1	0.0006222775
timeline        	1	0.0006222775
geared          	1	0.0006222775
base            	1	0.0006222775
organising      	1	0.0006222775
thread          	1	0.0006222775
english         	1	0.0006222775
conducted       	1	0.0006222775
threat          	1	0.0006222775
feed            	1	0.0006222775
thereafter      	1	0.0006222775
linking         	1	0.0006222775
1876            	1	0.0006222775
introduction    	1	0.0006222775
passed          	1	0.0006222775
aristocracy     	1	0.0006222775
recovered       	1	0.0006222775
selling         	1	0.0006222775
king            	1	0.0006222775
iranian         	1	0.0006222775
dhows           	1	0.0006222775
priorly         	1	0.0006222775
marriage        	1	0.0006222775
ousted          	1	0.0006222775
unprocessed     	1	0.0006222775
any             	1	0.0006222775
subaheconomysee 	1	0.0006222775
77              	1	0.0006222775
74              	1	0.0006222775
72              	1	0.0006222775
70              	1	0.0006222775
bhosale         	1	0.0006222775
umarkot         	1	0.0006222775
79              	1	0.0006222775
sometimes       	1	0.0006222775
reestablished   	1	0.0006222775
nobility        	1	0.0006222775
scattered       	1	0.0006222775
mahals          	1	0.0006222775
fine            	1	0.0006222775
factor          	1	0.0006222775
peaked          	1	0.0006222775
dominant        	1	0.0006222775
gains           	1	0.0006222775
dependent       	1	0.0006222775
emirs           	1	0.0006222775
hib             	1	0.0006222775
resolve         	1	0.0006222775
banking         	1	0.0006222775
peasantry       	1	0.0006222775
upsurge         	1	0.0006222775
powerhouse      	1	0.0006222775
won             	1	0.0006222775
various         	1	0.0006222775
debal           	1	0.0006222775
numerous        	1	0.0006222775
corruption      	1	0.0006222775
creating        	1	0.0006222775
bronze          	1	0.0006222775
reverse         	1	0.0006222775
fatehpur        	1	0.0006222775
focused         	1	0.0006222775
rollers         	1	0.0006222775
point           	1	0.0006222775
community       	1	0.0006222775
throughout      	1	0.0006222775
dropping        	1	0.0006222775
maintenance     	1	0.0006222775
peppers         	1	0.0006222775
generating      	1	0.0006222775
1720s           	1	0.0006222775
39              	1	0.0006222775
systematic      	1	0.0006222775
resulting       	1	0.0006222775
grains          	1	0.0006222775
governor        	1	0.0006222775
unprecedented   	1	0.0006222775
fleet           	1	0.0006222775
portugal        	1	0.0006222775
moti            	1	0.0006222775
rulers          	1	0.0006222775
gosaini         	1	0.0006222775
1660s           	1	0.0006222775
stimulated      	1	0.0006222775
9               	1	0.0006222775
development     	1	0.0006222775
persianate      	1	0.0006222775
strength        	1	0.0006222775
uses            	1	0.0006222775
predecessors    	1	0.0006222775
farrukhsiyar    	1	0.0006222775
1784            	1	0.0006222775
competitive     	1	0.0006222775
using           	1	0.0006222775
profitable      	1	0.0006222775
subcontinentthe 	1	0.0006222775
depravity       	1	0.0006222775
wallerstein     	1	0.0006222775
mariam          	1	0.0006222775
semi            	1	0.0006222775
consensus       	1	0.0006222775
yields          	1	0.0006222775
often           	1	0.0006222775
back            	1	0.0006222775
traits          	1	0.0006222775
ornaments       	1	0.0006222775
minimal         	1	0.0006222775
confidence      	1	0.0006222775
cannons         	1	0.0006222775
qing            	1	0.0006222775
gujarat         	1	0.0006222775
fleets          	1	0.0006222775
zamani          	1	0.0006222775
dissatisfaction 	1	0.0006222775
question        	1	0.0006222775
heritage        	1	0.0006222775
himself         	1	0.0006222775
cloth           	1	0.0006222775
mulberry        	1	0.0006222775
atlantic        	1	0.0006222775
delta           	1	0.0006222775
considerable    	1	0.0006222775
uz              	1	0.0006222775
declarations    	1	0.0006222775
translit        	1	0.0006222775
ud              	1	0.0006222775
autonomous      	1	0.0006222775
stripped        	1	0.0006222775
single          	1	0.0006222775
diverse         	1	0.0006222775
surveying       	1	0.0006222775
ancestors       	1	0.0006222775
department      	1	0.0006222775
draw            	1	0.0006222775
conventionally  	1	0.0006222775
munnawar        	1	0.0006222775
luxurious       	1	0.0006222775
helping         	1	0.0006222775
meaning         	1	0.0006222775
restoration     	1	0.0006222775
jagat           	1	0.0006222775
e               	1	0.0006222775
divisionsmain   	1	0.0006222775
once            	1	0.0006222775
issued          	1	0.0006222775
historypopulationindia	1	0.0006222775
contributions   	1	0.0006222775
fatal           	1	0.0006222775
seized          	1	0.0006222775
outside         	1	0.0006222775
1793            	1	0.0006222775
underscore      	1	0.0006222775
northwestern    	1	0.0006222775
deals           	1	0.0006222775
crop            	1	0.0006222775
rivers          	1	0.0006222775
picked          	1	0.0006222775
munitions       	1	0.0006222775
assembly        	1	0.0006222775
suzerainty      	1	0.0006222775
giving          	1	0.0006222775
harvests        	1	0.0006222775
cliques         	1	0.0006222775
servants        	1	0.0006222775
degree          	1	0.0006222775
respectively    	1	0.0006222775
cultivators     	1	0.0006222775
let             	1	0.0006222775
invented        	1	0.0006222775
33              	1	0.0006222775
32              	1	0.0006222775
31              	1	0.0006222775
37              	1	0.0006222775
35              	1	0.0006222775
34              	1	0.0006222775
padshah         	1	0.0006222775
empirethe       	1	0.0006222775
spices          	1	0.0006222775
looted          	1	0.0006222775
private         	1	0.0006222775
austria         	1	0.0006222775
festivals       	1	0.0006222775
consumption     	1	0.0006222775
remains         	1	0.0006222775
oils            	1	0.0006222775
themselves      	1	0.0006222775
bureaucracy     	1	0.0006222775
sharply         	1	0.0006222775
challenge       	1	0.0006222775
drill           	1	0.0006222775
dissolve        	1	0.0006222775
daka            	1	0.0006222775
woolens         	1	0.0006222775
effectively     	1	0.0006222775
ascension       	1	0.0006222775
seaworthiness   	1	0.0006222775
holds           	1	0.0006222775
232             	1	0.0006222775
maurya          	1	0.0006222775
kamboh          	1	0.0006222775
debasement      	1	0.0006222775
ties            	1	0.0006222775
chief           	1	0.0006222775
allow           	1	0.0006222775
producer        	1	0.0006222775
1               	1	0.0006222775
decay           	1	0.0006222775
imbalance       	1	0.0006222775
designs         	1	0.0006222775
greater         	1	0.0006222775
emphasised      	1	0.0006222775
hands           	1	0.0006222775
emphasises      	1	0.0006222775
documented      	1	0.0006222775
university      	1	0.0006222775
dominance       	1	0.0006222775
conservatism    	1	0.0006222775
88              	1	0.0006222775
89              	1	0.0006222775
83              	1	0.0006222775
81              	1	0.0006222775
87              	1	0.0006222775
empires         	1	0.0006222775
chaos           	1	0.0006222775
1659            	1	0.0006222775
barley          	1	0.0006222775
unprepared      	1	0.0006222775
1650            	1	0.0006222775
red             	1	0.0006222775
wines           	1	0.0006222775
approaches      	1	0.0006222775
collection      	1	0.0006222775
repairing       	1	0.0006222775
allied          	1	0.0006222775
organized       	1	0.0006222775
khana           	1	0.0006222775
450             	1	0.0006222775
455             	1	0.0006222775
sack            	1	0.0006222775
improvements    	1	0.0006222775
sikri           	1	0.0006222775
1500            	1	0.0006222775
prone           	1	0.0006222775
manifestation   	1	0.0006222775
coinage         	1	0.0006222775
steel           	1	0.0006222775
warfare         	1	0.0006222775
labourers       	1	0.0006222775
visited         	1	0.0006222775
abolished       	1	0.0006222775
providing       	1	0.0006222775
distinguished   	1	0.0006222775
tracts          	1	0.0006222775
need            	1	0.0006222775
sufis           	1	0.0006222775
able            	1	0.0006222775
anglo           	1	0.0006222775
worldwide       	1	0.0006222775
collaboration   	1	0.0006222775
pulled          	1	0.0006222775
stronger        	1	0.0006222775
indo            	1	0.0006222775
supported       	1	0.0006222775
ottoman         	1	0.0006222775
nominally       	1	0.0006222775
championed      	1	0.0006222775
terminal        	1	0.0006222775
arabian         	1	0.0006222775
bogged          	1	0.0006222775
employed        	1	0.0006222775
achieve         	1	0.0006222775
spun            	1	0.0006222775
monuments       	1	0.0006222775
metalware       	1	0.0006222775
evident         	1	0.0006222775
h               	1	0.0006222775
married         	1	0.0006222775
processed       	1	0.0006222775
rupiya          	1	0.0006222775
ibadat          	1	0.0006222775
available       	1	0.0006222775
southward       	1	0.0006222775
progress        	1	0.0006222775
monarchs        	1	0.0006222775
superior        	1	0.0006222775
takeover        	1	0.0006222775
key             	1	0.0006222775
pilgrims        	1	0.0006222775
industrysee     	1	0.0006222775
interpretations 	1	0.0006222775
grain           	1	0.0006222775
conquered       	1	0.0006222775
addition        	1	0.0006222775
shahjahanabad   	1	0.0006222775
controlled      	1	0.0006222775
sufficient      	1	0.0006222775
general         	1	0.0006222775
gunpowder       	1	0.0006222775
shivaji         	1	0.0006222775
present         	1	0.0006222775
will            	1	0.0006222775
nawabs          	1	0.0006222775
annual          	1	0.0006222775
afghan          	1	0.0006222775
numbered        	1	0.0006222775
off             	1	0.0006222775
nevertheless    	1	0.0006222775
fighting        	1	0.0006222775
47              	1	0.0006222775
drawing         	1	0.0006222775
claiming        	1	0.0006222775
domestic        	1	0.0006222775
sources         	1	0.0006222775
paul            	1	0.0006222775
rapid           	1	0.0006222775
demographic     	1	0.0006222775
subahmain       	1	0.0006222775
forbes          	1	0.0006222775
adoption        	1	0.0006222775
five            	1	0.0006222775
displaced       	1	0.0006222775
gurkani         	1	0.0006222775
bigotry         	1	0.0006222775
accelerating    	1	0.0006222775
khyber          	1	0.0006222775
sindh           	1	0.0006222775
become          	1	0.0006222775
works           	1	0.0006222775
adversity       	1	0.0006222775
classical       	1	0.0006222775
hindustan       	1	0.0006222775
110             	1	0.0006222775
recognition     	1	0.0006222775
encouraging     	1	0.0006222775
leak            	1	0.0006222775
14th            	1	0.0006222775
hoarded         	1	0.0006222775
monetary        	1	0.0006222775
expansion       	1	0.0006222775
surat           	1	0.0006222775
although        	1	0.0006222775
extension       	1	0.0006222775
shipping        	1	0.0006222775
dominion        	1	0.0006222775
nader           	1	0.0006222775
previously      	1	0.0006222775
warrants        	1	0.0006222775
assess          	1	0.0006222775
roads           	1	0.0006222775
fiscal          	1	0.0006222775
yarns           	1	0.0006222775
prestige        	1	0.0006222775
hierarchical    	1	0.0006222775
courts          	1	0.0006222775
places          	1	0.0006222775
official        	1	0.0006222775
triumphant      	1	0.0006222775
below           	1	0.0006222775
books           	1	0.0006222775
percival        	1	0.0006222775
piece           	1	0.0006222775
handloom        	1	0.0006222775
utensils        	1	0.0006222775
periods         	1	0.0006222775
mughliyah       	1	0.0006222775
renowned        	1	0.0006222775
46              	1	0.0006222775
86              	1	0.0006222775
44              	1	0.0006222775
42              	1	0.0006222775
43              	1	0.0006222775
41              	1	0.0006222775
85              	1	0.0006222775
chroniclers     	1	0.0006222775
1712            	1	0.0006222775
alamgir         	1	0.0006222775
lasted          	1	0.0006222775
